0	0	52492568	475	52673736	591	52853320	566	52853320	566
0	0	53356776	502	53569272	616	53727232	589	53727232	589
0	0	54232168	521	54436160	626	54586056	594	54586056	594
0	0	54232168	521	54436160	626	54586056	594	54586056	594
0	0	55110872	518	55306696	623	55487608	592	55487608	592
0	0	56002512	515	56158824	620	56379168	587	56379168	587
0	0	56898672	511	57115744	624	57257160	591	57257160	591
0	0	57806600	510	58020456	621	58165304	587	58165304	587
0	0	58724872	500	58904120	616	59094904	577	59094904	577
0	0	59634424	483	59803760	592	59991352	553	59991352	553
0	0	60537064	470	60736040	604	60908744	569	60908744	569
0	0	61446280	481	61630472	599	61845936	560	61845936	560
0	0	61446280	481	61630472	599	61845936	560	61845936	560
0	0	62344040	482	62516992	601	62704612	567	62704612	567
0	0	63235912	488	63406920	603	63599280	569	63599280	569
0	0	64117096	485	64316040	602	64473920	569	64473920	569
0	0	64117096	485	64316040	602	64473920	569	64473920	569
0	0	64995592	488	65175000	608	65342680	573	65342680	573
0	0	65865712	496	66041680	614	66237416	580	66237416	580
0	0	66729208	501	66891568	617	67062392	587	67062392	587
0	0	66729208	501	66891568	617	67062392	587	67062392	587
0	0	67568104	516	67752464	627	67940176	591	67940176	591
0	0	68363008	527	68538912	629	68733416	592	68733416	592
0	0	69146112	527	69303400	626	69528344	588	69528344	588
0	0	69930864	520	70111832	624	70321536	585	70321536	585
